NIGHT,EXPID,TILEID,TILERA,TILEDEC,MJD,SURVEY,PROGRAM,FAPRGRM,FAFLAVOR,EXPTIME,EFFTIME_SPEC,GOALTIME,GOALTYPE,MINTFRAC,AIRMASS,EBV,SEEING_ETC,EFFTIME_ETC,TSNR2_ELG,TSNR2_QSO,TSNR2_LRG,TSNR2_LYA,TSNR2_BGS,TSNR2_GPBDARK,TSNR2_GPBBRIGHT,TSNR2_GPBBACKUP,LRG_EFFTIME_DARK,ELG_EFFTIME_DARK,BGS_EFFTIME_BRIGHT,LYA_EFFTIME_DARK,GPB_EFFTIME_DARK,GPB_EFFTIME_BRIGHT,GPB_EFFTIME_BACKUP,TRANSPARENCY_GFA,SEEING_GFA,FIBER_FRACFLUX_GFA,FIBER_FRACFLUX_ELG_GFA,FIBER_FRACFLUX_BGS_GFA,FIBERFAC_GFA,FIBERFAC_ELG_GFA,FIBERFAC_BGS_GFA,AIRMASS_GFA,SKY_MAG_AB_GFA,SKY_MAG_G_SPEC,SKY_MAG_R_SPEC,SKY_MAG_Z_SPEC,EFFTIME_GFA,EFFTIME_DARK_GFA,EFFTIME_BRIGHT_GFA,EFFTIME_BACKUP_GFA
20210110,71765,80664,192.859,27.128,59225.48990965,sv1,bright,bgsmws,sv1bgsmws,300.1,1.5,600.0,bright,0.9,1.037,0.011,0.0,0.0,0.2,0.0,0.1,0.1,10.7,14.4,2.9,26.7,1.4,1.4,1.5,1.0,1.2,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.129,21.114,19.537,0.0,0.0,0.0,0.0
20210111,71874,80670,38.0,-2.8,59226.17901015,sv1,dark,lrgqso,sv1lrgqso,900.1,490.6,4000.0,dark,0.9,1.367,0.026,0.0,0.0,57.0,14.2,39.7,38.3,3522.4,5822.1,1062.5,6846.8,489.2,490.6,493.1,438.2,504.0,558.1,501.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.139,21.247,19.372,0.0,0.0,0.0,0.0
20210111,71876,80678,102.5,39.0,59226.19633436,sv1,dark,lrgqso,sv1lrgqso,837.1,422.1,4000.0,dark,0.9,1.117,0.112,0.0,0.0,49.1,11.6,32.0,26.4,2786.6,4268.0,775.1,4891.6,395.0,422.1,390.1,302.5,369.5,407.1,358.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.113,21.335,19.631,0.0,0.0,0.0,0.0
20210111,71877,80678,102.5,39.0,59226.20794439,sv1,dark,lrgqso,sv1lrgqso,837.1,364.5,4000.0,dark,0.9,1.088,0.112,0.0,0.0,42.4,10.0,27.6,21.0,2405.7,3634.6,665.0,4288.0,340.0,364.5,336.8,240.7,314.6,349.3,314.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.132,21.38,19.744,0.0,0.0,0.0,0.0
20210111,71878,80678,102.5,39.0,59226.21969745,sv1,dark,lrgqso,sv1lrgqso,837.1,503.3,4000.0,dark,0.9,1.064,0.112,0.0,0.0,58.5,13.5,37.5,28.1,3213.7,4869.8,875.7,5384.5,462.6,503.3,449.9,321.1,421.6,460.0,394.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.136,21.402,19.804,0.0,0.0,0.0,0.0
20210111,71879,80677,104.5,36.0,59226.23227161,sv1,dark,elgqso,sv1elgqso,975.2,762.8,4000.0,dark,0.9,1.048,0.083,0.0,0.0,88.7,20.7,56.7,49.9,4821.3,7431.8,1324.7,7972.8,698.6,762.8,675.0,571.1,643.4,695.8,584.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.113,21.376,19.786,0.0,0.0,0.0,0.0
20210111,71880,80677,104.5,36.0,59226.24567532,sv1,dark,elgqso,sv1elgqso,975.3,590.0,4000.0,dark,0.9,1.029,0.083,0.0,0.0,68.6,16.1,43.8,38.3,3761.8,5737.6,1036.0,6522.2,539.7,590.0,526.7,437.8,496.7,544.1,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.118,21.392,19.811,0.0,0.0,0.0,0.0
20210111,71881,80680,111.0,44.8,59226.2599955,sv1,dark,lrgqso,sv1lrgqso,963.5,549.2,4000.0,dark,0.9,1.054,0.083,0.0,0.0,63.9,14.6,40.1,29.2,3420.7,5078.6,924.1,5813.0,494.4,549.2,478.9,334.6,439.6,485.4,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.223,21.48,19.834,0.0,0.0,0.0,0.0
20210111,71882,80680,111.0,44.8,59226.2733522,sv1,dark,lrgqso,sv1lrgqso,963.5,531.9,4000.0,dark,0.9,1.04,0.083,0.0,0.0,61.9,14.1,38.7,28.3,3312.9,4890.2,893.2,5612.0,477.3,531.9,463.8,324.1,423.3,469.1,411.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.231,21.455,19.782,0.0,0.0,0.0,0.0
20210111,71883,80684,114.5,18.4,59226.28817873,sv1,dark,lrgqso,sv1lrgqso,719.7,306.3,4000.0,dark,0.9,1.043,0.035,0.0,0.0,35.6,8.4,22.6,18.7,2021.8,2945.9,552.2,3809.5,279.2,306.3,283.0,213.4,255.0,290.0,279.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.028,21.266,19.728,0.0,0.0,0.0,0.0
20210111,71884,80684,114.5,18.4,59226.29902456,sv1,dark,lrgqso,sv1lrgqso,719.7,280.6,4000.0,dark,0.9,1.034,0.035,0.0,0.0,32.6,7.6,20.4,16.0,1826.2,2590.1,489.0,3406.7,251.8,280.6,255.7,183.5,224.2,256.9,249.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.027,21.277,19.765,0.0,0.0,0.0,0.0
20210111,71885,80683,116.0,15.5,59226.31016003,sv1,dark,elgqso,sv1elgqso,695.1,302.9,4000.0,dark,0.9,1.045,0.044,0.0,0.0,35.2,8.2,22.4,17.3,1997.4,2914.0,546.6,3730.1,276.6,302.9,279.6,198.4,252.3,287.1,273.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.083,21.31,19.665,0.0,0.0,0.0,0.0
20210111,71886,80683,116.0,15.5,59226.32024897,sv1,dark,elgqso,sv1elgqso,695.1,254.0,4000.0,dark,0.9,1.043,0.044,0.0,0.0,29.5,6.9,18.7,14.5,1670.3,2419.8,457.1,3204.3,230.2,254.0,233.8,166.3,209.5,240.1,234.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.076,21.282,19.533,0.0,0.0,0.0,0.0
20210111,71887,80685,120.0,34.0,59226.33155366,sv1,dark,elgqso,sv1elgqso,737.3,215.9,4000.0,dark,0.9,1.001,0.064,0.0,0.0,25.1,5.8,15.6,12.3,1393.0,1989.0,378.1,2679.9,192.7,215.9,195.0,140.7,172.2,198.6,196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.122,21.298,19.416,0.0,0.0,0.0,0.0
20210111,71888,80685,120.0,34.0,59226.34238976,sv1,dark,elgqso,sv1elgqso,737.3,279.3,4000.0,dark,0.9,1.002,0.064,0.0,0.0,32.5,7.6,20.6,17.8,1823.2,2701.2,506.2,3501.5,253.4,279.3,255.2,203.3,233.8,265.8,256.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.122,21.279,19.365,0.0,0.0,0.0,0.0
20210111,71889,80688,130.7,22.3,59226.35471245,sv1,dark,lrgqso,sv1lrgqso,677.7,159.1,4000.0,dark,0.9,1.015,0.039,0.0,0.0,18.5,4.3,11.8,9.9,1071.4,1556.6,298.8,2186.6,145.1,159.1,150.0,113.3,134.7,157.0,160.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.089,21.203,19.255,0.0,0.0,0.0,0.0
20210111,71890,80688,130.7,22.3,59226.36470529,sv1,dark,lrgqso,sv1lrgqso,677.7,128.3,4000.0,dark,0.9,1.015,0.039,0.0,0.0,14.9,3.5,9.5,8.2,872.8,1265.2,244.5,1829.7,117.3,128.3,122.2,93.3,109.5,128.4,134.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.086,21.178,19.206,0.0,0.0,0.0,0.0
20210111,71891,80690,135.0,32.375,59226.37565145,sv1,dark,lrgqso,sv1lrgqso,626.6,110.7,4000.0,dark,0.9,1.0,0.026,0.0,0.0,12.9,3.0,8.2,6.8,754.3,1080.5,210.5,1568.0,100.9,110.7,105.6,78.1,93.5,110.6,114.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.178,21.229,19.173,0.0,0.0,0.0,0.0
20210111,71892,80690,135.0,32.375,59226.38496,sv1,dark,lrgqso,sv1lrgqso,626.6,302.2,4000.0,dark,0.9,1.002,0.026,0.0,0.0,35.1,8.5,23.1,24.4,2094.1,3265.1,609.0,4087.8,284.7,302.2,293.2,278.8,282.6,319.9,299.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.176,21.226,19.158,0.0,0.0,0.0,0.0
20210111,71893,80656,156.064,43.3178,59226.39582787,sv1,bright,bgsmws,sv1bgsmws,300.1,107.0,600.0,bright,0.9,1.037,0.012,0.0,0.0,12.8,3.0,8.3,6.4,764.4,1114.1,213.0,1553.8,102.3,110.5,107.0,72.8,96.4,111.9,113.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32,21.276,19.073,0.0,0.0,0.0,0.0
20210111,71894,80656,156.064,43.3178,59226.4015336,sv1,bright,bgsmws,sv1bgsmws,300.1,64.6,600.0,bright,0.9,1.032,0.012,0.0,0.0,7.7,1.8,5.0,3.4,461.4,646.7,126.1,957.8,61.3,66.6,64.6,38.6,56.0,66.2,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.335,21.287,19.082,0.0,0.0,0.0,0.0
20210111,71895,80655,155.0,83.0,59226.40891699,sv1,bright,bgsmws,sv1bgsmws,300.1,6.2,600.0,bright,0.9,1.591,0.023,0.0,0.0,0.8,0.2,0.5,0.2,44.6,57.4,11.6,100.0,5.9,6.7,6.2,2.6,5.0,6.1,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.214,21.069,18.712,0.0,0.0,0.0,0.0
20210111,71896,80655,155.0,83.0,59226.41468596,sv1,bright,bgsmws,sv1bgsmws,300.1,6.3,600.0,bright,0.9,1.59,0.023,0.0,0.0,0.8,0.2,0.5,0.2,45.2,58.2,11.8,100.4,6.0,6.8,6.3,2.5,5.0,6.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.209,21.072,18.722,0.0,0.0,0.0,0.0
20210111,71897,80699,155.0,32.375,59226.42246697,sv1,dark,elgqso,sv1elgqso,608.9,51.2,4000.0,dark,0.9,1.001,0.025,0.0,0.0,6.0,1.4,3.8,3.4,358.5,516.9,102.1,803.7,47.2,51.2,50.2,39.1,44.7,53.6,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.266,21.218,19.003,0.0,0.0,0.0,0.0
20210111,71898,80699,155.0,32.375,59226.43176778,sv1,dark,elgqso,sv1elgqso,608.9,19.0,4000.0,dark,0.9,1.0,0.025,0.0,0.0,2.2,0.5,1.5,1.2,136.8,199.8,40.0,336.3,18.0,19.0,19.2,14.2,17.3,21.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.269,21.223,18.99,0.0,0.0,0.0,0.0
20210111,71899,80700,159.0,32.375,59226.44161182,sv1,dark,lrgqso,sv1lrgqso,599.6,77.2,4000.0,dark,0.9,1.0,0.019,0.0,0.0,9.0,2.1,5.8,5.4,541.9,808.1,157.7,1221.9,71.8,77.2,75.9,61.4,70.0,82.8,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.263,21.198,18.937,0.0,0.0,0.0,0.0
20210114,72381,80674,87.0,-23.2,59229.17624112,sv1,dark,lrgqso,sv1lrgqso,300.1,57.3,4000.0,dark,0.9,1.909,0.029,0.0,0.0,6.7,1.6,4.8,2.5,447.8,672.0,130.2,968.3,58.7,57.3,62.7,28.4,58.2,68.4,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.198,21.238,19.081,0.0,0.0,0.0,0.0
20210115,72498,80715,10.17,41.38,59230.1641646,sv1,other,m31,sv1m31,900.0,768.2,1000.0,other,0.9,1.366,0.0,0.0,0.0,89.3,23.0,62.0,68.4,5623.2,9309.8,1666.4,10370.3,763.9,768.2,787.3,782.0,805.9,875.3,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11,21.16,19.19,0.0,0.0,0.0,0.0
20210115,72499,80715,10.17,41.38,59230.17675504,sv1,other,m31,sv1m31,900.0,701.9,1000.0,other,0.9,1.448,0.0,0.0,0.0,81.6,21.1,57.5,60.4,5219.8,8703.9,1568.5,9851.8,708.7,701.9,730.8,690.6,753.5,823.8,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.075,21.133,19.177,0.0,0.0,0.0,0.0
20210115,72500,80715,10.17,41.38,59230.18942825,sv1,other,m31,sv1m31,900.0,337.1,1000.0,other,0.9,1.546,0.0,0.0,0.0,39.2,10.0,27.3,24.4,2539.4,4016.5,752.6,5253.0,336.1,337.1,355.5,279.6,347.7,395.3,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,21.109,19.162,0.0,0.0,0.0,0.0
20210115,72501,80674,87.0,-23.2,59230.20487124,sv1,dark,lrgqso,sv1lrgqso,899.2,468.3,4000.0,dark,0.9,1.778,0.029,0.0,0.0,54.5,13.5,38.5,31.6,3423.3,5685.2,1037.9,6646.9,475.0,468.3,479.3,361.4,492.2,545.2,487.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.135,21.238,19.211,0.0,0.0,0.0,0.0
20210115,72502,80674,87.0,-23.2,59230.21732524,sv1,dark,lrgqso,sv1lrgqso,899.2,494.4,4000.0,dark,0.9,1.755,0.029,0.0,0.0,57.5,14.6,41.3,36.4,3671.3,6245.9,1132.1,7220.1,508.7,494.4,514.0,416.7,540.7,594.6,529.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.123,21.239,19.191,0.0,0.0,0.0,0.0
20210115,72503,80674,87.0,-23.2,59230.22983668,sv1,dark,lrgqso,sv1lrgqso,899.3,442.8,4000.0,dark,0.9,1.748,0.029,0.0,0.0,51.5,13.1,37.3,32.9,3338.9,5721.6,1043.5,6740.9,459.4,442.8,467.4,376.8,495.3,548.1,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.103,21.235,19.163,0.0,0.0,0.0,0.0
20210115,72504,80678,102.5,39.0,59230.24418513,sv1,dark,lrgqso,sv1lrgqso,1129.1,729.0,4000.0,dark,0.9,1.018,0.112,0.0,0.0,84.8,20.5,56.5,51.7,4869.0,7825.6,1390.7,8376.0,696.7,729.0,681.7,591.6,677.4,730.4,613.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.047,21.328,19.655,0.0,0.0,0.0,0.0
20210115,72505,80678,102.5,39.0,59230.25927864,sv1,dark,lrgqso,sv1lrgqso,1129.0,716.6,4000.0,dark,0.9,1.01,0.112,0.0,0.0,83.3,20.5,56.2,54.8,4894.1,8005.2,1424.0,8537.7,693.0,716.6,685.2,626.5,693.0,748.0,625.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,21.331,19.64,0.0,0.0,0.0,0.0
20210115,72506,80680,111.0,44.8,59230.27531108,sv1,dark,lrgqso,sv1lrgqso,936.5,820.6,4000.0,dark,0.9,1.031,0.083,0.0,0.0,95.4,23.5,63.7,66.6,5504.6,9016.9,1583.3,9262.3,784.8,820.6,770.6,761.5,780.6,831.6,678.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.103,21.384,19.667,0.0,0.0,0.0,0.0
20210115,72507,80680,111.0,44.8,59230.28801378,sv1,dark,lrgqso,sv1lrgqso,936.5,877.1,4000.0,dark,0.9,1.026,0.083,0.0,0.0,102.0,25.1,68.6,67.0,5860.7,9706.6,1691.3,9796.7,845.4,877.1,820.5,766.6,840.3,888.3,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11,21.39,19.658,0.0,0.0,0.0,0.0
20210115,72508,80683,116.0,15.5,59230.3028813,sv1,dark,elgqso,sv1elgqso,694.4,438.6,4000.0,dark,0.9,1.044,0.044,0.0,0.0,51.0,13.0,35.2,38.9,3203.0,5173.7,942.8,6130.6,433.7,438.6,448.4,445.4,447.9,495.2,449.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.973,21.249,19.554,0.0,0.0,0.0,0.0
20210115,72509,80683,116.0,15.5,59230.31284116,sv1,dark,elgqso,sv1elgqso,694.4,440.3,4000.0,dark,0.9,1.043,0.044,0.0,0.0,51.2,13.1,35.7,40.5,3263.4,5329.6,970.8,6262.4,439.8,440.3,456.9,462.9,461.4,509.9,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.968,21.243,19.553,0.0,0.0,0.0,0.0
20210115,72510,80685,120.0,34.0,59230.32416582,sv1,dark,elgqso,sv1elgqso,737.3,757.0,4000.0,dark,0.9,1.001,0.064,0.0,0.0,88.0,22.4,60.2,72.6,5300.0,8806.0,1547.2,9169.1,742.0,757.0,742.0,830.1,762.3,812.6,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.024,21.31,19.617,0.0,0.0,0.0,0.0
20210115,72511,80685,120.0,34.0,59230.33508874,sv1,dark,elgqso,sv1elgqso,737.3,853.8,4000.0,dark,0.9,1.003,0.064,0.0,0.0,99.3,24.7,67.4,76.5,5865.9,9685.9,1694.4,9832.2,830.7,853.8,821.2,875.4,838.5,889.9,720.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,21.304,19.624,0.0,0.0,0.0,0.0
20210115,72512,80688,130.7,22.3,59230.34739313,sv1,dark,lrgqso,sv1lrgqso,677.1,543.3,4000.0,dark,0.9,1.015,0.039,0.0,0.0,63.2,16.0,43.9,48.0,3950.0,6509.5,1171.4,7275.0,541.1,543.3,553.0,549.6,563.5,615.3,533.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.995,21.238,19.506,0.0,0.0,0.0,0.0
20210115,72513,80688,130.7,22.3,59230.35735597,sv1,dark,lrgqso,sv1lrgqso,677.0,518.8,4000.0,dark,0.9,1.015,0.039,0.0,0.0,60.3,15.3,41.9,48.6,3802.0,6259.7,1129.6,7028.0,516.7,518.8,532.3,556.5,541.9,593.3,515.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.014,21.236,19.461,0.0,0.0,0.0,0.0
20210115,72514,80690,135.0,32.375,59230.36833553,sv1,dark,lrgqso,sv1lrgqso,626.8,504.4,4000.0,dark,0.9,1.0,0.026,0.0,0.0,58.7,14.9,40.5,45.4,3662.1,5995.3,1078.1,6746.2,498.9,504.4,512.7,518.8,519.0,566.2,494.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.118,21.313,19.476,0.0,0.0,0.0,0.0
20210115,72515,80690,135.0,32.375,59230.37760354,sv1,dark,lrgqso,sv1lrgqso,626.8,440.8,4000.0,dark,0.9,1.003,0.026,0.0,0.0,51.3,13.1,35.5,41.2,3251.4,5320.9,965.3,6115.2,437.1,440.8,455.2,471.1,460.6,507.0,448.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.122,21.309,19.471,0.0,0.0,0.0,0.0
20210115,72516,80653,152.54,40.3004,59230.38836603,sv1,bright,bgsmws,sv1bgsmws,300.1,110.9,600.0,bright,0.9,1.018,0.013,0.0,0.0,12.1,3.0,8.3,6.6,791.9,1162.7,223.1,1613.3,102.3,104.2,110.9,75.2,100.6,117.2,118.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,21.371,19.415,0.0,0.0,0.0,0.0
20210115,72517,80653,152.54,40.3004,59230.39416937,sv1,bright,bgsmws,sv1bgsmws,300.1,135.9,600.0,bright,0.9,1.015,0.013,0.0,0.0,14.7,3.7,10.1,9.4,971.0,1462.0,277.7,1963.7,125.0,126.8,135.9,107.3,126.6,145.9,143.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.277,21.383,19.445,0.0,0.0,0.0,0.0
20210115,72518,80699,155.0,32.375,59230.40055105,sv1,dark,elgqso,sv1elgqso,611.8,480.2,4000.0,dark,0.9,1.004,0.025,0.0,0.0,55.8,14.1,38.6,42.4,3500.1,5695.1,1029.8,6371.9,476.4,480.2,490.0,484.5,493.0,540.9,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,21.366,19.463,0.0,0.0,0.0,0.0
20210115,72519,80699,155.0,32.375,59230.40983878,sv1,dark,elgqso,sv1elgqso,611.8,352.9,4000.0,dark,0.9,1.001,0.025,0.0,0.0,41.0,10.6,28.5,35.2,2647.6,4306.6,789.3,5129.1,351.6,352.9,370.7,402.9,372.8,414.6,375.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.253,21.326,19.359,0.0,0.0,0.0,0.0
20210115,72520,80655,155.0,83.0,59230.42124744,sv1,bright,bgsmws,sv1bgsmws,300.1,142.5,600.0,bright,0.9,1.589,0.023,0.0,0.0,15.6,3.9,10.9,8.0,1017.5,1576.2,297.2,2053.1,134.6,133.9,142.5,92.0,136.4,156.1,150.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.203,21.062,18.934,0.0,0.0,0.0,0.0
20210115,72526,80700,159.0,32.375,59230.45311926,sv1,dark,lrgqso,sv1lrgqso,600.1,507.2,4000.0,dark,0.9,1.008,0.019,0.0,0.0,59.0,15.1,41.4,45.4,3734.4,6199.0,1109.2,6838.4,509.9,507.2,522.8,519.4,536.6,582.6,501.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.323,21.365,19.434,0.0,0.0,0.0,0.0
20210115,72527,80700,159.0,32.375,59230.46334212,sv1,dark,lrgqso,sv1lrgqso,600.1,460.3,4000.0,dark,0.9,1.017,0.019,0.0,0.0,53.5,13.6,37.1,38.3,3363.1,5458.0,982.6,6176.5,457.8,460.3,470.8,438.6,472.5,516.1,452.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,21.389,19.49,0.0,0.0,0.0,0.0
20210115,72528,80660,168.382,50.4622,59230.47359528,sv1,bright,bgsmws,sv1bgsmws,300.1,241.8,600.0,bright,0.9,1.058,0.017,0.0,0.0,27.0,6.8,18.7,16.5,1727.0,2681.5,493.0,3251.7,230.3,232.0,241.8,188.9,232.1,258.9,238.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.471,21.393,19.343,0.0,0.0,0.0,0.0
20210115,72529,80660,168.382,50.4622,59230.47940516,sv1,bright,bgsmws,sv1bgsmws,300.1,235.9,600.0,bright,0.9,1.061,0.017,0.0,0.0,25.8,6.5,18.1,16.4,1684.7,2636.6,486.9,3191.6,223.1,222.0,235.9,187.2,228.2,255.7,233.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.475,21.398,19.356,0.0,0.0,0.0,0.0
20210115,72530,80662,180.0,-0.5,59230.48706904,sv1,bright,bgsmws,sv1bgsmws,300.1,140.4,600.0,bright,0.9,1.185,0.027,0.0,0.0,15.3,3.8,10.6,8.5,1002.6,1478.2,281.9,1993.2,130.1,131.3,140.4,97.1,128.0,148.1,146.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.12,21.153,19.31,0.0,0.0,0.0,0.0
20210115,72531,80662,180.0,-0.5,59230.49272206,sv1,bright,bgsmws,sv1bgsmws,300.1,137.5,600.0,bright,0.9,1.186,0.027,0.0,0.0,15.2,3.7,10.3,8.0,982.0,1422.8,271.4,1923.7,127.6,130.5,137.5,91.3,123.2,142.6,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13,21.187,19.406,0.0,0.0,0.0,0.0
20210115,72532,80663,184.0,-0.5,59230.49907003,sv1,bright,bgsmws,sv1bgsmws,300.1,181.4,600.0,bright,0.9,1.185,0.024,0.0,0.0,20.0,4.9,13.8,10.7,1295.6,1922.2,361.9,2479.1,170.2,172.0,181.4,122.0,166.4,190.1,181.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.097,21.176,19.448,0.0,0.0,0.0,0.0
20210115,72533,80663,184.0,-0.5,59230.50477191,sv1,bright,bgsmws,sv1bgsmws,300.1,191.2,600.0,bright,0.9,1.186,0.024,0.0,0.0,21.3,5.3,14.7,10.7,1365.8,2025.4,379.8,2594.1,180.8,183.0,191.2,122.5,175.3,199.5,190.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.093,21.16,19.411,0.0,0.0,0.0,0.0
20210115,72534,80707,192.9,27.1,59230.51178969,sv1,dark,elgqso,sv1elgqso,576.1,563.9,4000.0,dark,0.9,1.006,0.01,0.0,0.0,65.6,16.6,45.6,45.3,4064.7,6624.9,1176.4,7140.5,562.1,563.9,569.1,518.8,573.5,617.9,523.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.422,21.462,19.628,0.0,0.0,0.0,0.0
20210115,72535,80707,192.9,27.1,59230.52100041,sv1,dark,elgqso,sv1elgqso,576.1,397.3,4000.0,dark,0.9,1.004,0.01,0.0,0.0,46.2,12.1,32.6,42.2,3038.8,5006.4,904.7,5716.8,402.1,397.3,425.4,482.9,433.4,475.2,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.415,21.477,19.689,0.0,0.0,0.0,0.0
20210115,72536,80665,198.0,7.0,59230.53110549,sv1,bright,bgsmws,sv1bgsmws,300.1,166.9,600.0,bright,0.9,1.104,0.034,0.0,0.0,18.2,4.6,12.5,12.5,1191.8,1767.7,333.9,2311.8,153.7,156.6,166.9,143.4,153.0,175.4,169.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.128,21.211,19.517,0.0,0.0,0.0,0.0
20210115,72537,80665,198.0,7.0,59230.53691164,sv1,bright,bgsmws,sv1bgsmws,300.1,178.6,600.0,bright,0.9,1.103,0.034,0.0,0.0,19.9,4.9,13.6,11.1,1275.8,1876.3,353.2,2431.0,168.0,171.2,178.6,126.5,162.4,185.5,178.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.115,21.202,19.51,0.0,0.0,0.0,0.0
